occurrence_id,pair_id,side,rfw_group,fold_index,official_index,is_genuine
rfw:african:fold00:pair174:left,rfw:african:fold00:pair174,left,African,0,174,True
rfw:african:fold00:pair174:right,rfw:african:fold00:pair174,right,African,0,174,True
rfw:african:fold00:pair175:left,rfw:african:fold00:pair175,left,African,0,175,True
rfw:african:fold00:pair175:right,rfw:african:fold00:pair175,right,African,0,175,True
rfw:african:fold00:pair176:left,rfw:african:fold00:pair176,left,African,0,176,True
rfw:african:fold00:pair176:right,rfw:african:fold00:pair176,right,African,0,176,True
rfw:african:fold00:pair177:left,rfw:african:fold00:pair177,left,African,0,177,True
rfw:african:fold00:pair177:right,rfw:african:fold00:pair177,right,African,0,177,True
rfw:african:fold00:pair178:left,rfw:african:fold00:pair178,left,African,0,178,True
rfw:african:fold00:pair178:right,rfw:african:fold00:pair178,right,African,0,178,True
rfw:african:fold00:pair179:left,rfw:african:fold00:pair179,left,African,0,179,True
rfw:african:fold00:pair179:right,rfw:african:fold00:pair179,right,African,0,179,True
rfw:african:fold00:pair180:left,rfw:african:fold00:pair180,left,African,0,180,True
rfw:african:fold00:pair180:right,rfw:african:fold00:pair180,right,African,0,180,True
rfw:african:fold00:pair181:left,rfw:african:fold00:pair181,left,African,0,181,True
rfw:african:fold00:pair181:right,rfw:african:fold00:pair181,right,African,0,181,True
rfw:african:fold00:pair182:left,rfw:african:fold00:pair182,left,African,0,182,True
rfw:african:fold00:pair182:right,rfw:african:fold00:pair182,right,African,0,182,True
rfw:african:fold00:pair183:left,rfw:african:fold00:pair183,left,African,0,183,True
rfw:african:fold00:pair183:right,rfw:african:fold00:pair183,right,African,0,183,True
rfw:african:fold00:pair184:left,rfw:african:fold00:pair184,left,African,0,184,True
rfw:african:fold00:pair184:right,rfw:african:fold00:pair184,right,African,0,184,True
rfw:african:fold00:pair185:left,rfw:african:fold00:pair185,left,African,0,185,True
rfw:african:fold00:pair185:right,rfw:african:fold00:pair185,right,African,0,185,True
rfw:african:fold00:pair186:left,rfw:african:fold00:pair186,left,African,0,186,True
rfw:african:fold00:pair186:right,rfw:african:fold00:pair186,right,African,0,186,True
rfw:african:fold00:pair187:left,rfw:african:fold00:pair187,left,African,0,187,True
rfw:african:fold00:pair187:right,rfw:african:fold00:pair187,right,African,0,187,True
rfw:african:fold00:pair188:left,rfw:african:fold00:pair188,left,African,0,188,True
rfw:african:fold00:pair188:right,rfw:african:fold00:pair188,right,African,0,188,True
rfw:african:fold00:pair189:left,rfw:african:fold00:pair189,left,African,0,189,True
rfw:african:fold00:pair189:right,rfw:african:fold00:pair189,right,African,0,189,True
rfw:african:fold00:pair190:left,rfw:african:fold00:pair190,left,African,0,190,True
rfw:african:fold00:pair190:right,rfw:african:fold00:pair190,right,African,0,190,True
rfw:african:fold00:pair191:left,rfw:african:fold00:pair191,left,African,0,191,True
rfw:african:fold00:pair191:right,rfw:african:fold00:pair191,right,African,0,191,True
rfw:african:fold00:pair192:left,rfw:african:fold00:pair192,left,African,0,192,True
rfw:african:fold00:pair192:right,rfw:african:fold00:pair192,right,African,0,192,True
rfw:african:fold00:pair193:left,rfw:african:fold00:pair193,left,African,0,193,True
rfw:african:fold00:pair193:right,rfw:african:fold00:pair193,right,African,0,193,True
rfw:african:fold00:pair194:left,rfw:african:fold00:pair194,left,African,0,194,True
rfw:african:fold00:pair194:right,rfw:african:fold00:pair194,right,African,0,194,True
rfw:african:fold00:pair195:left,rfw:african:fold00:pair195,left,African,0,195,True
rfw:african:fold00:pair195:right,rfw:african:fold00:pair195,right,African,0,195,True
rfw:african:fold00:pair196:left,rfw:african:fold00:pair196,left,African,0,196,True
rfw:african:fold00:pair196:right,rfw:african:fold00:pair196,right,African,0,196,True
rfw:african:fold00:pair197:left,rfw:african:fold00:pair197,left,African,0,197,True
rfw:african:fold00:pair197:right,rfw:african:fold00:pair197,right,African,0,197,True
rfw:african:fold00:pair198:left,rfw:african:fold00:pair198,left,African,0,198,True
rfw:african:fold00:pair198:right,rfw:african:fold00:pair198,right,African,0,198,True
rfw:african:fold00:pair199:left,rfw:african:fold00:pair199,left,African,0,199,True
rfw:african:fold00:pair199:right,rfw:african:fold00:pair199,right,African,0,199,True
rfw:african:fold00:pair200:left,rfw:african:fold00:pair200,left,African,0,200,True
rfw:african:fold00:pair200:right,rfw:african:fold00:pair200,right,African,0,200,True
rfw:african:fold00:pair201:left,rfw:african:fold00:pair201,left,African,0,201,True
rfw:african:fold00:pair201:right,rfw:african:fold00:pair201,right,African,0,201,True
rfw:african:fold00:pair202:left,rfw:african:fold00:pair202,left,African,0,202,True
rfw:african:fold00:pair202:right,rfw:african:fold00:pair202,right,African,0,202,True
rfw:african:fold00:pair203:left,rfw:african:fold00:pair203,left,African,0,203,True
rfw:african:fold00:pair203:right,rfw:african:fold00:pair203,right,African,0,203,True
rfw:african:fold00:pair204:left,rfw:african:fold00:pair204,left,African,0,204,True
rfw:african:fold00:pair204:right,rfw:african:fold00:pair204,right,African,0,204,True
rfw:african:fold00:pair205:left,rfw:african:fold00:pair205,left,African,0,205,True
rfw:african:fold00:pair205:right,rfw:african:fold00:pair205,right,African,0,205,True
rfw:african:fold00:pair206:left,rfw:african:fold00:pair206,left,African,0,206,True
rfw:african:fold00:pair206:right,rfw:african:fold00:pair206,right,African,0,206,True
rfw:african:fold00:pair207:left,rfw:african:fold00:pair207,left,African,0,207,True
rfw:african:fold00:pair207:right,rfw:african:fold00:pair207,right,African,0,207,True
rfw:african:fold00:pair208:left,rfw:african:fold00:pair208,left,African,0,208,True
rfw:african:fold00:pair208:right,rfw:african:fold00:pair208,right,African,0,208,True
rfw:african:fold00:pair209:left,rfw:african:fold00:pair209,left,African,0,209,True
rfw:african:fold00:pair209:right,rfw:african:fold00:pair209,right,African,0,209,True
rfw:african:fold00:pair210:left,rfw:african:fold00:pair210,left,African,0,210,True
rfw:african:fold00:pair210:right,rfw:african:fold00:pair210,right,African,0,210,True
rfw:african:fold00:pair211:left,rfw:african:fold00:pair211,left,African,0,211,True
rfw:african:fold00:pair211:right,rfw:african:fold00:pair211,right,African,0,211,True
rfw:african:fold00:pair212:left,rfw:african:fold00:pair212,left,African,0,212,True
rfw:african:fold00:pair212:right,rfw:african:fold00:pair212,right,African,0,212,True
rfw:african:fold00:pair213:left,rfw:african:fold00:pair213,left,African,0,213,True
rfw:african:fold00:pair213:right,rfw:african:fold00:pair213,right,African,0,213,True
rfw:african:fold00:pair214:left,rfw:african:fold00:pair214,left,African,0,214,True
rfw:african:fold00:pair214:right,rfw:african:fold00:pair214,right,African,0,214,True
rfw:african:fold00:pair215:left,rfw:african:fold00:pair215,left,African,0,215,True
rfw:african:fold00:pair215:right,rfw:african:fold00:pair215,right,African,0,215,True
rfw:african:fold00:pair216:left,rfw:african:fold00:pair216,left,African,0,216,True
rfw:african:fold00:pair216:right,rfw:african:fold00:pair216,right,African,0,216,True
rfw:african:fold00:pair217:left,rfw:african:fold00:pair217,left,African,0,217,True
rfw:african:fold00:pair217:right,rfw:african:fold00:pair217,right,African,0,217,True
rfw:african:fold00:pair218:left,rfw:african:fold00:pair218,left,African,0,218,True
rfw:african:fold00:pair218:right,rfw:african:fold00:pair218,right,African,0,218,True
rfw:african:fold00:pair219:left,rfw:african:fold00:pair219,left,African,0,219,True
rfw:african:fold00:pair219:right,rfw:african:fold00:pair219,right,African,0,219,True
rfw:african:fold00:pair220:left,rfw:african:fold00:pair220,left,African,0,220,True
rfw:african:fold00:pair220:right,rfw:african:fold00:pair220,right,African,0,220,True
rfw:african:fold00:pair221:left,rfw:african:fold00:pair221,left,African,0,221,True
rfw:african:fold00:pair221:right,rfw:african:fold00:pair221,right,African,0,221,True
rfw:african:fold00:pair222:left,rfw:african:fold00:pair222,left,African,0,222,True
rfw:african:fold00:pair222:right,rfw:african:fold00:pair222,right,African,0,222,True
rfw:african:fold00:pair223:left,rfw:african:fold00:pair223,left,African,0,223,True
rfw:african:fold00:pair223:right,rfw:african:fold00:pair223,right,African,0,223,True
rfw:african:fold00:pair224:left,rfw:african:fold00:pair224,left,African,0,224,True
rfw:african:fold00:pair224:right,rfw:african:fold00:pair224,right,African,0,224,True
rfw:african:fold00:pair225:left,rfw:african:fold00:pair225,left,African,0,225,True
rfw:african:fold00:pair225:right,rfw:african:fold00:pair225,right,African,0,225,True
rfw:african:fold00:pair226:left,rfw:african:fold00:pair226,left,African,0,226,True
rfw:african:fold00:pair226:right,rfw:african:fold00:pair226,right,African,0,226,True
rfw:african:fold00:pair227:left,rfw:african:fold00:pair227,left,African,0,227,True
rfw:african:fold00:pair227:right,rfw:african:fold00:pair227,right,African,0,227,True
rfw:african:fold00:pair228:left,rfw:african:fold00:pair228,left,African,0,228,True
rfw:african:fold00:pair228:right,rfw:african:fold00:pair228,right,African,0,228,True
rfw:african:fold00:pair229:left,rfw:african:fold00:pair229,left,African,0,229,True
rfw:african:fold00:pair229:right,rfw:african:fold00:pair229,right,African,0,229,True
rfw:african:fold00:pair230:left,rfw:african:fold00:pair230,left,African,0,230,True
rfw:african:fold00:pair230:right,rfw:african:fold00:pair230,right,African,0,230,True
rfw:african:fold00:pair231:left,rfw:african:fold00:pair231,left,African,0,231,True
rfw:african:fold00:pair231:right,rfw:african:fold00:pair231,right,African,0,231,True
rfw:african:fold00:pair232:left,rfw:african:fold00:pair232,left,African,0,232,True
rfw:african:fold00:pair232:right,rfw:african:fold00:pair232,right,African,0,232,True
rfw:african:fold00:pair233:left,rfw:african:fold00:pair233,left,African,0,233,True
rfw:african:fold00:pair233:right,rfw:african:fold00:pair233,right,African,0,233,True
rfw:african:fold00:pair234:left,rfw:african:fold00:pair234,left,African,0,234,True
rfw:african:fold00:pair234:right,rfw:african:fold00:pair234,right,African,0,234,True
rfw:african:fold00:pair235:left,rfw:african:fold00:pair235,left,African,0,235,True
rfw:african:fold00:pair235:right,rfw:african:fold00:pair235,right,African,0,235,True
rfw:african:fold00:pair236:left,rfw:african:fold00:pair236,left,African,0,236,True
rfw:african:fold00:pair236:right,rfw:african:fold00:pair236,right,African,0,236,True
rfw:african:fold00:pair237:left,rfw:african:fold00:pair237,left,African,0,237,True
rfw:african:fold00:pair237:right,rfw:african:fold00:pair237,right,African,0,237,True
rfw:african:fold00:pair238:left,rfw:african:fold00:pair238,left,African,0,238,True
rfw:african:fold00:pair238:right,rfw:african:fold00:pair238,right,African,0,238,True
rfw:african:fold00:pair239:left,rfw:african:fold00:pair239,left,African,0,239,True
rfw:african:fold00:pair239:right,rfw:african:fold00:pair239,right,African,0,239,True
rfw:african:fold00:pair240:left,rfw:african:fold00:pair240,left,African,0,240,True
rfw:african:fold00:pair240:right,rfw:african:fold00:pair240,right,African,0,240,True
rfw:african:fold00:pair241:left,rfw:african:fold00:pair241,left,African,0,241,True
rfw:african:fold00:pair241:right,rfw:african:fold00:pair241,right,African,0,241,True
rfw:african:fold00:pair242:left,rfw:african:fold00:pair242,left,African,0,242,True
rfw:african:fold00:pair242:right,rfw:african:fold00:pair242,right,African,0,242,True
rfw:african:fold00:pair243:left,rfw:african:fold00:pair243,left,African,0,243,True
rfw:african:fold00:pair243:right,rfw:african:fold00:pair243,right,African,0,243,True
rfw:african:fold00:pair244:left,rfw:african:fold00:pair244,left,African,0,244,True
rfw:african:fold00:pair244:right,rfw:african:fold00:pair244,right,African,0,244,True
rfw:african:fold00:pair245:left,rfw:african:fold00:pair245,left,African,0,245,True
rfw:african:fold00:pair245:right,rfw:african:fold00:pair245,right,African,0,245,True
rfw:african:fold00:pair246:left,rfw:african:fold00:pair246,left,African,0,246,True
rfw:african:fold00:pair246:right,rfw:african:fold00:pair246,right,African,0,246,True
rfw:african:fold00:pair247:left,rfw:african:fold00:pair247,left,African,0,247,True
rfw:african:fold00:pair247:right,rfw:african:fold00:pair247,right,African,0,247,True
rfw:african:fold00:pair248:left,rfw:african:fold00:pair248,left,African,0,248,True
rfw:african:fold00:pair248:right,rfw:african:fold00:pair248,right,African,0,248,True
rfw:african:fold00:pair249:left,rfw:african:fold00:pair249,left,African,0,249,True
rfw:african:fold00:pair249:right,rfw:african:fold00:pair249,right,African,0,249,True
rfw:african:fold00:pair250:left,rfw:african:fold00:pair250,left,African,0,250,True
rfw:african:fold00:pair250:right,rfw:african:fold00:pair250,right,African,0,250,True
rfw:african:fold00:pair251:left,rfw:african:fold00:pair251,left,African,0,251,True
rfw:african:fold00:pair251:right,rfw:african:fold00:pair251,right,African,0,251,True
rfw:african:fold00:pair252:left,rfw:african:fold00:pair252,left,African,0,252,True
rfw:african:fold00:pair252:right,rfw:african:fold00:pair252,right,African,0,252,True
rfw:african:fold00:pair253:left,rfw:african:fold00:pair253,left,African,0,253,True
rfw:african:fold00:pair253:right,rfw:african:fold00:pair253,right,African,0,253,True
rfw:african:fold00:pair254:left,rfw:african:fold00:pair254,left,African,0,254,True
rfw:african:fold00:pair254:right,rfw:african:fold00:pair254,right,African,0,254,True
rfw:african:fold00:pair255:left,rfw:african:fold00:pair255,left,African,0,255,True
rfw:african:fold00:pair255:right,rfw:african:fold00:pair255,right,African,0,255,True
rfw:african:fold00:pair256:left,rfw:african:fold00:pair256,left,African,0,256,True
rfw:african:fold00:pair256:right,rfw:african:fold00:pair256,right,African,0,256,True
rfw:african:fold00:pair257:left,rfw:african:fold00:pair257,left,African,0,257,True
rfw:african:fold00:pair257:right,rfw:african:fold00:pair257,right,African,0,257,True
rfw:african:fold00:pair258:left,rfw:african:fold00:pair258,left,African,0,258,True
rfw:african:fold00:pair258:right,rfw:african:fold00:pair258,right,African,0,258,True
rfw:african:fold00:pair259:left,rfw:african:fold00:pair259,left,African,0,259,True
rfw:african:fold00:pair259:right,rfw:african:fold00:pair259,right,African,0,259,True
rfw:african:fold00:pair260:left,rfw:african:fold00:pair260,left,African,0,260,True
rfw:african:fold00:pair260:right,rfw:african:fold00:pair260,right,African,0,260,True
rfw:african:fold00:pair261:left,rfw:african:fold00:pair261,left,African,0,261,True
rfw:african:fold00:pair261:right,rfw:african:fold00:pair261,right,African,0,261,True
rfw:african:fold00:pair262:left,rfw:african:fold00:pair262,left,African,0,262,True
rfw:african:fold00:pair262:right,rfw:african:fold00:pair262,right,African,0,262,True
rfw:african:fold00:pair263:left,rfw:african:fold00:pair263,left,African,0,263,True
rfw:african:fold00:pair263:right,rfw:african:fold00:pair263,right,African,0,263,True
rfw:african:fold00:pair264:left,rfw:african:fold00:pair264,left,African,0,264,True
rfw:african:fold00:pair264:right,rfw:african:fold00:pair264,right,African,0,264,True
rfw:african:fold00:pair265:left,rfw:african:fold00:pair265,left,African,0,265,True
rfw:african:fold00:pair265:right,rfw:african:fold00:pair265,right,African,0,265,True
rfw:african:fold00:pair266:left,rfw:african:fold00:pair266,left,African,0,266,True
rfw:african:fold00:pair266:right,rfw:african:fold00:pair266,right,African,0,266,True
rfw:african:fold00:pair267:left,rfw:african:fold00:pair267,left,African,0,267,True
rfw:african:fold00:pair267:right,rfw:african:fold00:pair267,right,African,0,267,True
rfw:african:fold00:pair268:left,rfw:african:fold00:pair268,left,African,0,268,True
rfw:african:fold00:pair268:right,rfw:african:fold00:pair268,right,African,0,268,True
